country_name,country_code,development_flag,date,gdp_growth_per_capita,gdp_per_capita,log_gdp_per_capita
Australia,AUS,developed country,1998,3.5293491713818383,24210.63626685134,10.094547330745428
Australia,AUS,developed country,1999,3.7445907524490423,25296.263548963143,10.138411977997254
Australia,AUS,developed country,2000,2.680864996047873,26343.076702571318,10.178960775710891
Australia,AUS,developed country,2001,0.6716928818279513,27439.827787007627,10.21975080583644
Australia,AUS,developed country,2002,2.752679500155182,28768.728631705635,10.267044264804664
Australia,AUS,developed country,2003,1.8457654959212988,29807.40956059999,10.302512284560109
Australia,AUS,developed country,2004,3.0043149136444356,31407.46145460074,10.35480076961047
Australia,AUS,developed country,2005,1.8077840236110205,32653.40162088152,10.393704313684543
Australia,AUS,developed country,2006,1.222561054475534,34369.61939392117,10.444928295994993
Australia,AUS,developed country,2007,3.122288585994923,36599.85073074706,10.507799440986252
Australia,AUS,developed country,2008,1.5219695365524615,37499.525131917355,10.532083548729453
Australia,AUS,developed country,2009,-0.21120114954830171,40281.79967206498,10.603655024882706
Australia,AUS,developed country,2010,0.595353727107323,39336.66348453177,10.579912276056803
Australia,AUS,developed country,2011,1.055747876940913,42003.15805597524,10.645500086247678
Australia,AUS,developed country,2012,2.1188970289609017,42836.67186359089,10.665149833952599
Australia,AUS,developed country,2013,0.8494169926797781,45906.44003994716,10.734360692087888
Australia,AUS,developed country,2014,1.0444896405588509,46880.89518004836,10.755365519206135
Australia,AUS,developed country,2015,0.7122564779644449,46248.61645663891,10.741786828042075
Australia,AUS,developed country,2016,1.1493474640982981,47255.30700859574,10.763320244256972
Australia,AUS,developed country,2017,0.5871611029505459,48398.549701495554,10.787225127410634
Australia,AUS,developed country,2018,1.3028407120220038,50169.187293652256,10.823156318296908
Australia,AUS,developed country,2019,0.5711029884103453,51748.3977215322,10.854148748745526
Australia,AUS,developed country,2020,-1.278526283414152,53316.88543358141,10.884008359863026
Australia,AUS,developed country,2021,1.2938545632101466,55807.44402452788,10.929662544929174
Austria,AUT,developed country,1961,4.960717183491752,NA,NA
Austria,AUT,developed country,1962,2.021469666776369,NA,NA
Austria,AUT,developed country,1963,3.4714661593240805,NA,NA
Austria,AUT,developed country,1964,5.419336014151725,NA,NA
Austria,AUT,developed country,1965,2.810012785615527,NA,NA
Austria,AUT,developed country,1966,4.904479003777823,NA,NA
Austria,AUT,developed country,1967,2.2410097584838695,NA,NA
Austria,AUT,developed country,1968,3.9312418288779014,NA,NA
Austria,AUT,developed country,1969,5.9094959264349995,NA,NA
Austria,AUT,developed country,1970,5.950496618112979,NA,NA
Austria,AUT,developed country,1971,4.646942731341895,NA,NA
Austria,AUT,developed country,1972,5.592381530811139,NA,NA
Austria,AUT,developed country,1973,4.310905781167278,NA,NA
Austria,AUT,developed country,1974,3.7653730317990295,NA,NA
Austria,AUT,developed country,1975,-0.09903008196823748,NA,NA
Austria,AUT,developed country,1976,4.763369869233671,NA,NA
Austria,AUT,developed country,1977,5.0396476132279275,NA,NA
Austria,AUT,developed country,1978,-0.12983048767274852,NA,NA
Austria,AUT,developed country,1979,5.536447933341776,NA,NA
Austria,AUT,developed country,1980,1.7313777924516103,NA,NA
Austria,AUT,developed country,1981,-0.39862051772210805,NA,NA
Austria,AUT,developed country,1982,1.9381215052179641,NA,NA
Austria,AUT,developed country,1983,3.139628079930617,NA,NA
Austria,AUT,developed country,1984,0.05757309299090707,NA,NA
Austria,AUT,developed country,1985,2.45056567143844,NA,NA
Austria,AUT,developed country,1986,2.2364023548953753,NA,NA
Austria,AUT,developed country,1987,1.2930452791779885,NA,NA
Austria,AUT,developed country,1988,3.1497465084623855,NA,NA
Austria,AUT,developed country,1989,3.420101784771461,NA,NA
Austria,AUT,developed country,1990,3.553547646971225,19461.996938381613,9.876218968069292
Austria,AUT,developed country,1991,2.4139864538772287,20605.85356536171,9.933330468072004
Austria,AUT,developed country,1992,0.9760922400466399,21281.154711702122,9.965577204751368
Austria,AUT,developed country,1993,-0.29875436100003583,21720.511066401257,9.986012303531698
Austria,AUT,developed country,1994,2.0087619437807973,22629.970956585756,10.027030455223567
Austria,AUT,developed country,1995,2.5109126936983444,23684.620054355735,10.07258117361448
Austria,AUT,developed country,1996,2.2114349326934075,24553.840133875263,10.10862354192197
Austria,AUT,developed country,1997,1.9779759080570187,25426.717405183685,10.143555766528667
Austria,AUT,developed country,1998,3.46782994124915,26675.043157923617,10.191483694085182
Austria,AUT,developed country,1999,3.3550446614236193,27606.483030308842,10.225805916524834
Austria,AUT,developed country,2000,3.1274366501477147,29376.019736475315,10.28793396527713
Austria,AUT,developed country,2001,0.8802590978861105,29702.797528607374,10.298996513237324
Austria,AUT,developed country,2002,1.152676331357739,31178.6933297272,10.347490234412502
Austria,AUT,developed country,2003,0.4509465272345352,32144.2418052358,10.377988609588511
Austria,AUT,developed country,2004,2.099711168897116,33773.82577667896,10.42744139617457
Austria,AUT,developed country,2005,1.549877316935877,35013.71404434227,10.463495093564637
Austria,AUT,developed country,2006,2.943417858704464,37662.18516635771,10.536411824063629
Austria,AUT,developed country,2007,3.3917308268146087,39430.60916821309,10.582297676111022
Austria,AUT,developed country,2008,1.1433071188860424,41316.225176698965,10.629010563220564
Austria,AUT,developed country,2009,-4.016340042117719,40918.13212243138,10.619328571966797
Austria,AUT,developed country,2010,1.5925771284998689,42009.43852774379,10.645649598869252
Austria,AUT,developed country,2011,2.5764483181144584,44452.73274579992,10.7021817181479
Austria,AUT,developed country,2012,0.2224505769430749,46457.345777031136,10.746289875485214
Austria,AUT,developed country,2013,-0.5622989425274483,47922.049120745505,10.777330993159431
Austria,AUT,developed country,2014,-0.12237066733756308,48799.715467698465,10.795479761244291
Austria,AUT,developed country,2015,-0.1115401895044954,49865.90394241847,10.817092760465073
Austria,AUT,developed country,2016,0.892469139632297,52684.01711307681,10.872067407943819
Austria,AUT,developed country,2017,1.5507240862715292,54172.98678882535,10.899937664455647
Austria,AUT,developed country,2018,2.0035525239094483,56960.09142589294,10.950106151173982
Austria,AUT,developed country,2019,1.0409081197533538,58076.34880144799,10.969513782533749
Austria,AUT,developed country,2020,-7.120927966887507,55685.97029333605,10.927483514355936
Austria,AUT,developed country,2021,4.024153734825546,58427.49568995764,10.975541874625819
Belgium,BEL,developed country,1961,4.63025713410768,NA,NA
Belgium,BEL,developed country,1962,4.794034517664542,NA,NA
Belgium,BEL,developed country,1963,3.574353540799919,NA,NA
Belgium,BEL,developed country,1964,5.949139356305295,NA,NA
Belgium,BEL,developed country,1965,2.6244446611205063,NA,NA
Belgium,BEL,developed country,1966,2.4614624534378606,NA,NA
Belgium,BEL,developed country,1967,3.291575741769634,NA,NA
Belgium,BEL,developed country,1968,3.7850443643079927,NA,NA
Belgium,BEL,developed country,1969,6.32828364655947,NA,NA
Belgium,BEL,developed country,1970,5.4787904511659775,NA,NA
Belgium,BEL,developed country,1971,3.796488570216212,NA,NA
Belgium,BEL,developed country,1972,4.884088239657586,NA,NA
Belgium,BEL,developed country,1973,6.047488698608433,NA,NA
Belgium,BEL,developed country,1974,4.23677749584877,NA,NA
Belgium,BEL,developed country,1975,-2.248829645942095,NA,NA
Belgium,BEL,developed country,1976,5.464140019100853,NA,NA
Belgium,BEL,developed country,1977,0.5019787167398277,NA,NA
Belgium,BEL,developed country,1978,2.7459897901395323,NA,NA
Belgium,BEL,developed country,1979,2.2491275158490964,NA,NA
Belgium,BEL,developed country,1980,4.329008275007723,NA,NA
Belgium,BEL,developed country,1981,-0.2766534554769322,NA,NA
Belgium,BEL,developed country,1982,0.6223290695706254,NA,NA
Belgium,BEL,developed country,1983,0.3198122640934571,NA,NA
Belgium,BEL,developed country,1984,2.467921562483184,NA,NA
Belgium,BEL,developed country,1985,1.6215189754227026,NA,NA
Belgium,BEL,developed country,1986,1.7864696558454511,NA,NA
Belgium,BEL,developed country,1987,2.2194781156721177,NA,NA
Belgium,BEL,developed country,1988,4.390795009780277,NA,NA
Belgium,BEL,developed country,1989,3.093999125987267,NA,NA
Belgium,BEL,developed country,1990,2.8302679750892565,18678.010289505142,9.835102190558533
Belgium,BEL,developed country,1991,1.4553717259308456,19590.699181020784,9.882810201012294
Belgium,BEL,developed country,1992,1.1195658601555323,20261.478105654995,9.916476731985234
Belgium,BEL,developed country,1993,-1.3479997097210088,20462.146456799965,9.92633194391498
Belgium,BEL,developed country,1994,2.909318769079647,21507.12136043713,9.976139385339353
Belgium,BEL,developed country,1995,2.1705502738405613,22434.70690012593,10.018364453922066
Belgium,BEL,developed country,1996,1.123669018334823,22738.44886910931,10.031812553417296
Belgium,BEL,developed country,1997,3.54278906412047,23732.272246394,10.074591099013139
Belgium,BEL,developed country,1998,1.7443238954726041,24368.913685759264,10.101063569743866
Belgium,BEL,developed country,1999,3.305706513821832,25440.841188863844,10.144111082507397
Belgium,BEL,developed country,2000,3.4654525713040414,27784.57150416843,10.232236163754846
Belgium,BEL,developed country,2001,0.7524829095937093,28788.06284113739,10.26771609551879
Belgium,BEL,developed country,2002,1.2519846063501205,30282.288645028253,10.318318287423962
Belgium,BEL,developed country,2003,0.6158797803448692,30932.85250956245,10.33957408611347
Belgium,BEL,developed country,2004,3.123928918395592,32063.08032404685,10.375460501524667
Belgium,BEL,developed country,2005,1.7604555940757223,33177.89094581582,10.40963899770414
Belgium,BEL,developed country,2006,1.8781831999730798,35259.18671158049,10.470481390217344
Belgium,BEL,developed country,2007,2.9183383488137196,36791.20043315012,10.513013976899197
Belgium,BEL,developed country,2008,-0.34345271809542055,37883.331941781944,10.54226650388003
Belgium,BEL,developed country,2009,-2.8059207402515796,37749.509536574275,10.53872776218414
Belgium,BEL,developed country,2010,1.9287641957029962,39840.08819581031,10.592628925446343
Belgium,BEL,developed country,2011,0.3800345697961802,40942.37271045402,10.619920813335957
Belgium,BEL,developed country,2012,0.11640257847660962,42290.76205200192,10.652323949977909
Belgium,BEL,developed country,2013,-0.01314838609644653,43671.11959259001,10.684442283718866
Belgium,BEL,developed country,2014,1.1285957247117153,44929.685593416,10.712854004341436
Belgium,BEL,developed country,2015,1.4518933675875587,46200.90445430703,10.740754653811257
Belgium,BEL,developed country,2016,0.7552689191028463,48597.39998262012,10.791325310157502
Belgium,BEL,developed country,2017,1.228866236169182,50442.270541962374,10.828584803775525
Belgium,BEL,developed country,2018,1.3813753103523396,52535.23221854003,10.86923931337655
Belgium,BEL,developed country,2019,1.5611469530024067,54278.38945056356,10.901881442369396
Belgium,BEL,developed country,2020,-6.132229511748164,53070.21481976524,10.879371123670639
Belgium,BEL,developed country,2021,5.844594821348764,58930.93632653691,10.984121466498147
Canada,CAN,developed country,1961,1.119386964766079,NA,NA
Canada,CAN,developed country,1962,5.445858236474791,NA,NA
Canada,CAN,developed country,1963,3.4052129167442757,NA,NA
Canada,CAN,developed country,1964,4.650755481802648,NA,NA
Canada,CAN,developed country,1965,4.40951831705128,NA,NA
Canada,CAN,developed country,1966,4.735675775080921,NA,NA
Canada,CAN,developed country,1967,1.2528168297935736,NA,NA
Canada,CAN,developed country,1968,3.3152500353799184,NA,NA
Canada,CAN,developed country,1969,3.6267332549322617,NA,NA
Canada,CAN,developed country,1970,2.1423090094665724,NA,NA
Canada,CAN,developed country,1971,2.1423090094665724,NA,NA
Canada,CAN,developed country,1972,2.1423090094665724,NA,NA
Canada,CAN,developed country,1973,2.1423090094665724,NA,NA
Canada,CAN,developed country,1974,2.1423090094665724,NA,NA
Canada,CAN,developed country,1975,2.1423090094665724,NA,NA
Canada,CAN,developed country,1976,2.1423090094665724,NA,NA
Canada,CAN,developed country,1977,2.1423090094665724,NA,NA
Canada,CAN,developed country,1978,2.1423090094665724,NA,NA
Canada,CAN,developed country,1979,2.1423090094665724,NA,NA
Canada,CAN,developed country,1980,2.1423090094665724,NA,NA
Canada,CAN,developed country,1981,2.1423090094665724,NA,NA
Canada,CAN,developed country,1982,2.1423090094665724,NA,NA
Canada,CAN,developed country,1983,2.1423090094665724,NA,NA
Canada,CAN,developed country,1984,2.1423090094665724,NA,NA
Canada,CAN,developed country,1985,2.1423090094665724,NA,NA
Canada,CAN,developed country,1986,2.1423090094665724,NA,NA
Canada,CAN,developed country,1987,2.1423090094665724,NA,NA
Canada,CAN,developed country,1988,2.1423090094665724,NA,NA
Canada,CAN,developed country,1989,2.1423090094665724,NA,NA
Canada,CAN,developed country,1990,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1991,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1992,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1993,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1994,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1995,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1996,2.1423090094665724,40099.44823943769,10.599117853584977
Canada,CAN,developed country,1997,2.1423090094665724,25258.86056049478,10.13693228643476
Canada,CAN,developed country,1998,1.9469546397465223,26319.674163510448,10.178072005556789
Canada,CAN,developed country,1999,3.1287916836492116,27841.353349657475,10.234277724964313
Canada,CAN,developed country,2000,3.94521856404198,29362.084160978553,10.287459466618387
Canada,CAN,developed country,2001,0.30986978055193504,30230.802965591698,10.316616649299396
Canada,CAN,developed country,2002,2.3035771373645275,30963.05300229414,10.340549934027111
Canada,CAN,developed country,2003,2.8795698281111015,32349.943660867673,10.384367558377845
Canada,CAN,developed country,2004,2.948998271215885,33925.70673195154,10.431928316673305
Canada,CAN,developed country,2005,4.008877888822866,36327.22865449716,10.500322839742886
Canada,CAN,developed country,2006,3.118693069359452,38119.41319583971,10.548478964046291
Canada,CAN,developed country,2007,5.835793375458238,39575.309748409076,10.585960711589312
Canada,CAN,developed country,2008,-0.08029483874449284,40376.30687990563,10.605998428543662
Canada,CAN,developed country,2009,-4.030419848714359,38865.41345772664,10.567860019912805
Canada,CAN,developed country,2010,1.9496281894422935,40099.44823943769,10.599117853584977
Canada,CAN,developed country,2011,2.1423090094665724,41666.7076267956,10.63745771065894
Canada,CAN,developed country,2012,0.6632479948668362,42290.96541027452,10.652328758540673
Canada,CAN,developed country,2013,1.2536138133002481,44298.57873427648,10.698707872770855
Canada,CAN,developed country,2014,1.841026124311412,45753.750554799364,10.731029046683421
Canada,CAN,developed country,2015,-0.089285801148975,44670.080538583774,10.707059217312612
Canada,CAN,developed country,2016,-0.13584262132191327,46472.340248631524,10.746612581229133
Canada,CAN,developed country,2017,1.8112789168025927,48317.17458351508,10.785542357875801
Canada,CAN,developed country,2018,1.33556428524561,49992.76227577082,10.819633519447757
Canada,CAN,developed country,2019,0.4269178532855733,49299.21177121004,10.805663371489375
Canada,CAN,developed country,2020,-6.3192223699039545,46572.13743283635,10.748757732128167
Canada,CAN,developed country,2021,3.991761061891836,52085.03568533716,10.860632963554863
Switzerland,CHE,developed country,1961,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1962,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1963,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1964,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1965,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1966,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1967,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1968,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1969,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1970,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1971,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1972,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1973,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1974,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1975,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1976,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1977,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1978,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1979,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1980,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1981,1.0470282666450856,NA,NA
Switzerland,CHE,developed country,1982,-1.884376997486271,NA,NA
Switzerland,CHE,developed country,1983,0.2084751784813932,NA,NA
Switzerland,CHE,developed country,1984,2.6392043630841755,NA,NA
Switzerland,CHE,developed country,1985,3.216945104275865,NA,NA
Switzerland,CHE,developed country,1986,1.3299459317054527,NA,NA
Switzerland,CHE,developed country,1987,0.9494033503125934,NA,NA
Switzerland,CHE,developed country,1988,2.521347258383642,NA,NA
Switzerland,CHE,developed country,1989,3.4906429759013093,NA,NA
Switzerland,CHE,developed country,1990,2.6154663018064213,28470.358944709602,10.256618788015212
Switzerland,CHE,developed country,1991,-2.1464898423630814,28801.374899626127,10.268178404554892
Switzerland,CHE,developed country,1992,-1.1397189829082492,29121.99212892255,10.279248910991386
Switzerland,CHE,developed country,1993,-1.0314227049843367,29504.797071000034,10.292308141684192
Switzerland,CHE,developed country,1994,0.46568645925199803,30275.19146961194,10.31808389274851
Switzerland,CHE,developed country,1995,-0.18835061917221196,30851.80041050709,10.336950387776744
Switzerland,CHE,developed country,1996,0.05107078284270017,31534.096073699355,10.358824654463026
Switzerland,CHE,developed country,1997,2.0231071706869415,32771.05936718992,10.39730106851822
Switzerland,CHE,developed country,1998,2.759541943730511,33905.12737765994,10.431321532009866
Switzerland,CHE,developed country,1999,1.2614449453085115,34818.0760351278,10.457891957204199
Switzerland,CHE,developed country,2000,3.3937476814814005,36772.69461844206,10.512510854679107
Switzerland,CHE,developed country,2001,0.9351039685080877,37896.69695775747,10.542619235762247
Switzerland,CHE,developed country,2002,-0.7590800841337,38814.3717381965,10.566545862651758
Switzerland,CHE,developed country,2003,-0.7856742703850017,38840.881883353555,10.567228627692128
Switzerland,CHE,developed country,2004,2.1171301196291523,40336.40895570592,10.605009788103644
Switzerland,CHE,developed country,2005,2.2256771662574124,41749.21644572371,10.639435962335789
Switzerland,CHE,developed country,2006,3.3642965456176768,46502.92827463874,10.747270563240836
Switzerland,CHE,developed country,2007,3.070462498673905,51208.09882822175,10.843652978757131
Switzerland,CHE,developed country,2008,1.4581411012117655,54096.80786296183,10.898530458712264
Switzerland,CHE,developed country,2009,-3.295521168296645,53354.00464022848,10.884704317459699
Switzerland,CHE,developed country,2010,2.198086510037456,54858.44807583622,10.912511475280597
Switzerland,CHE,developed country,2011,0.7934908070445346,57987.502030549214,10.967982784077014
Switzerland,CHE,developed country,2012,0.148135706748036,59933.59868291684,11.000992539754153
Switzerland,CHE,developed country,2013,0.657546866138631,62225.087267788025,11.038513529690222
Switzerland,CHE,developed country,2014,1.2044816040427406,64103.01044763358,11.068246606667625
Switzerland,CHE,developed country,2015,0.5071221057030755,66020.20433988412,11.097716100523328
Switzerland,CHE,developed country,2016,0.9368837412635003,68105.15498368337,11.128808186536784
Switzerland,CHE,developed country,2017,0.6412840656742134,69103.57026469595,11.143361676506336
Switzerland,CHE,developed country,2018,2.1615696534312434,71660.20683989025,11.179690877261285
Switzerland,CHE,developed country,2019,0.4916091448736921,72033.92944045876,11.184892529227037
Switzerland,CHE,developed country,2020,-3.0854009249734844,71745.29939528232,11.180877617821153
Switzerland,CHE,developed country,2021,2.9629940398136796,77324.08810860064,11.255760804513809
Germany,DEU,developed country,1961,1.7843418861469047,NA,NA
Germany,DEU,developed country,1962,1.7843418861469047,NA,NA
Germany,DEU,developed country,1963,1.7843418861469047,NA,NA
Germany,DEU,developed country,1964,1.7843418861469047,NA,NA
Germany,DEU,developed country,1965,1.7843418861469047,NA,NA
Germany,DEU,developed country,1966,1.7843418861469047,NA,NA
Germany,DEU,developed country,1967,1.7843418861469047,NA,NA
Germany,DEU,developed country,1968,1.7843418861469047,NA,NA
Germany,DEU,developed country,1969,1.7843418861469047,NA,NA
Germany,DEU,developed country,1970,1.7843418861469047,NA,NA
Germany,DEU,developed country,1971,2.9436501765411265,NA,NA
Germany,DEU,developed country,1972,3.802476015813056,NA,NA
Germany,DEU,developed country,1973,4.448017198945948,NA,NA
Germany,DEU,developed country,1974,0.8507603241044279,NA,NA
Germany,DEU,developed country,1975,-0.4964342345386257,NA,NA
Germany,DEU,developed country,1976,5.40021211134318,NA,NA
Germany,DEU,developed country,1977,3.5814371117470074,NA,NA
Germany,DEU,developed country,1978,3.0981816290490656,NA,NA
Germany,DEU,developed country,1979,4.104331341909528,NA,NA
Germany,DEU,developed country,1980,1.1986939075810739,NA,NA
Germany,DEU,developed country,1981,0.37624253294576704,NA,NA
Germany,DEU,developed country,1982,-0.30005781635901485,NA,NA
Germany,DEU,developed country,1983,1.8390341836932294,NA,NA
Germany,DEU,developed country,1984,3.178987194162943,NA,NA
Germany,DEU,developed country,1985,2.556883606992315,NA,NA
Germany,DEU,developed country,1986,2.2405349979290605,NA,NA
Germany,DEU,developed country,1987,1.2464996857811883,NA,NA
Germany,DEU,developed country,1988,3.3028637218937433,NA,NA
Germany,DEU,developed country,1989,3.096179999968186,NA,NA
Germany,DEU,developed country,1990,4.351639054224393,19452.573400672198,9.875734648812443
Germany,DEU,developed country,1991,4.345220055386818,20984.24987238858,9.951527429233561
Germany,DEU,developed country,1992,1.151046331991438,21709.501336335554,9.985505293301102
Germany,DEU,developed country,1993,-1.6256842842447838,21862.802178715207,9.992541941013622
Germany,DEU,developed country,1994,2.0373542097317454,22784.581468640958,10.033839334806036
Germany,DEU,developed country,1995,1.2461418756032572,23552.25331684052,10.06697677711107
Germany,DEU,developed country,1996,0.5144372845997651,24071.89780267026,10.088800372815253
Germany,DEU,developed country,1997,1.6433342731291987,24572.68842231555,10.109390878427076
Germany,DEU,developed country,1998,1.9984853210730904,25345.06446367648,10.1403392943507
Germany,DEU,developed country,1999,1.821428030580961,26291.21107938978,10.176989982824564
Germany,DEU,developed country,2000,2.7732212509140197,27199.044090685624,10.21093710794174
Germany,DEU,developed country,2001,1.510558260679403,28368.543282611976,10.253036179378913
Germany,DEU,developed country,2002,-0.36562832726410477,29178.63746581222,10.281192126874586
Germany,DEU,developed country,2003,-0.7550771666026037,29908.139529132473,10.305885947386859
Germany,DEU,developed country,2004,1.1970553521184968,31333.836303128057,10.352453824682687
Germany,DEU,developed country,2005,0.7889171158699213,31794.096009520737,10.367035891453337
Germany,DEU,developed country,2006,3.9336103307084045,34160.3449318802,10.438820745389004
Germany,DEU,developed country,2007,3.1142458826134884,36287.48224190084,10.499228118960415
Germany,DEU,developed country,2008,1.1520297421751025,37802.387430319686,10.540127539145466
Germany,DEU,developed country,2009,-5.454577169409447,36815.84405406955,10.513683576446683
Germany,DEU,developed country,2010,4.339606777063537,38952.69460210037,10.570103229961203
Germany,DEU,developed country,2011,5.869635737492175,42541.531088409574,10.658236079841604
Germany,DEU,developed country,2012,0.23016099271195856,43359.61482717231,10.677283752936903
Germany,DEU,developed country,2013,0.16387056297801905,44993.89274593153,10.714282042785028
Germany,DEU,developed country,2014,1.7843418861469047,47011.55109351308,10.758148618443288
Germany,DEU,developed country,2015,0.6171053532198982,47609.78100458156,10.77079350240024
Germany,DEU,developed country,2016,1.408102075489225,50579.68392992657,10.831305271290367
Germany,DEU,developed country,2017,2.297206047409489,53071.455569991325,10.879394502805745
Germany,DEU,developed country,2018,0.7826900473104246,55235.366304833005,10.91935872103659
Germany,DEU,developed country,2019,0.8278647791613878,55652.88749139319,10.926889241995418
Germany,DEU,developed country,2020,-4.647544976426715,54844.54597336223,10.912258025451468
Germany,DEU,developed country,2021,2.931697750115859,57927.590074170315,10.966949062572315
Denmark,DNK,developed country,1961,5.63874355341882,NA,NA
Denmark,DNK,developed country,1962,4.847446966062279,NA,NA
Denmark,DNK,developed country,1963,-0.1526100554158205,NA,NA
Denmark,DNK,developed country,1964,8.40011926479724,NA,NA
Denmark,DNK,developed country,1965,3.7436848678654684,NA,NA
Denmark,DNK,developed country,1966,1.919198016544101,NA,NA
Denmark,DNK,developed country,1967,4.701618950142361,NA,NA
Denmark,DNK,developed country,1968,4.9123876228761105,NA,NA
Denmark,DNK,developed country,1969,5.921884888462685,NA,NA
Denmark,DNK,developed country,1970,0.8362811456159562,NA,NA
Denmark,DNK,developed country,1971,2.2916994191549662,NA,NA
Denmark,DNK,developed country,1972,3.336615092794588,NA,NA
Denmark,DNK,developed country,1973,3.4656143093922083,NA,NA
Denmark,DNK,developed country,1974,-1.5816923983882276,NA,NA
Denmark,DNK,developed country,1975,-1.740305630023002,NA,NA
Denmark,DNK,developed country,1976,5.658698171516846,NA,NA
Denmark,DNK,developed country,1977,1.5535141267487518,NA,NA
Denmark,DNK,developed country,1978,1.9092901984732293,NA,NA
Denmark,DNK,developed country,1979,3.6142903636574744,NA,NA
Denmark,DNK,developed country,1980,-0.6039290775500632,NA,NA
Denmark,DNK,developed country,1981,-0.6379041502095788,NA,NA
Denmark,DNK,developed country,1982,3.760789428093119,NA,NA
Denmark,DNK,developed country,1983,2.6665449482096335,NA,NA
Denmark,DNK,developed country,1984,4.22071102724783,NA,NA
Denmark,DNK,developed country,1985,3.9616108696542085,NA,NA
Denmark,DNK,developed country,1986,4.763986083543088,NA,NA
Denmark,DNK,developed country,1987,0.12736029890567124,NA,NA
Denmark,DNK,developed country,1988,-0.06217617917559437,NA,NA
Denmark,DNK,developed country,1989,0.5848308390110617,NA,NA
Denmark,DNK,developed country,1990,1.3105251632278225,18233.946096372314,9.811040305925294
Denmark,DNK,developed country,1991,1.1308401976969122,19063.743903389215,9.855543585169109
Denmark,DNK,developed country,1992,1.6204208518856973,19814.14335566918,9.894151272576408
Denmark,DNK,developed country,1993,-0.32195992978701327,20218.499043826752,9.914353258554435
Denmark,DNK,developed country,1994,4.977347178568564,21678.08448214969,9.984057097505739
Denmark,DNK,developed country,1995,2.4922481693983656,22684.252671442235,10.029426247823524
Denmark,DNK,developed country,1996,2.319405698462603,23734.831557715774,10.07469893417135
Denmark,DNK,developed country,1997,2.832664465483333,24928.40292703269,10.123763112172414
Denmark,DNK,developed country,1998,1.8476139445405977,25814.059123028397,10.158674549739933
Denmark,DNK,developed country,1999,2.607944260368029,26653.82390440554,10.190687905394862
Denmark,DNK,developed country,2000,3.400684546107385,28658.1249551454,10.263192275485668
Denmark,DNK,developed country,2001,0.4625342953140148,29437.310344649868,10.290018208093429
Denmark,DNK,developed country,2002,0.1458807266403852,30640.34562309681,10.330072903918088
Denmark,DNK,developed country,2003,0.11735816735350113,30820.38922354376,10.335931737721804
Denmark,DNK,developed country,2004,2.4032339966431095,32938.692099664026,10.402403297407949
Denmark,DNK,developed country,2005,2.0551105158293836,34150.15945589448,10.438522534267522
Denmark,DNK,developed country,2006,3.5720634637942794,37334.39016084794,10.527670169088317
Denmark,DNK,developed country,2007,0.4627314941904501,39006.20232394181,10.571475946414452
Denmark,DNK,developed country,2008,-1.0948421281619574,41278.3268270571,10.628092867043705
Denmark,DNK,developed country,2009,-5.4140139985128,40331.40688106781,10.604885771490757
Denmark,DNK,developed country,2010,1.4194866307360314,43003.05459211552,10.669026429178631
Denmark,DNK,developed country,2011,0.920393685285319,44403.384841392915,10.70107098068107
Denmark,DNK,developed country,2012,-0.14991608831589076,44803.968242121424,10.710051991313447
Denmark,DNK,developed country,2013,0.5134244275022013,46726.85414378318,10.752074313586386
Denmark,DNK,developed country,2014,1.1054334661101848,47901.44736270664,10.776900999282933
Denmark,DNK,developed country,2015,1.6221662580492051,49045.33919041089,10.800500438876446
Denmark,DNK,developed country,2016,2.443368874070657,51976.00570609559,10.858537462343637
Denmark,DNK,developed country,2017,2.1623551131615244,55356.680780178,10.921552631488604
Denmark,DNK,developed country,2018,1.4850851572351047,57482.96239990667,10.95924387678954
Denmark,DNK,developed country,2019,1.7496140950621992,58700.97466563119,10.980211609862858
