"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,15.330152,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,14.758383,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,12.494985,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,12.250369,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,9.543576,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,7.866303,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,8.557163,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,10.18378,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,11.885924,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,13.46153,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,13.513478,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,12.829646,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,14.220124,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,11.270716,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,6.792373,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.375707,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,6.188468,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,8.266748,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.735661,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,8.308259,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,6.682503,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,4.630192,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.124834,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,6.75041,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,7.307497,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,6.918461,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,7.741319,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,7.819725,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,9.115636,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,8.161225,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,7.490607,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,16.265997,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,0.532587,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,20.088521,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,19.741873,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,15.316158,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,18.711902,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,20.098354,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,16.770106,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,9.62247,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,11.177117,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,5.346176,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,8.880569,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,11.343965,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,10.307512,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,14.978121,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,14.422878,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,11.149793,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,17.369338,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,10.505314,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,7.524837,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,11.051909,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,10.250553,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,12.198055,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,12.750498,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,13.580159,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,9.431941,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,13.983938,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,10.466585,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,11.078512,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,12.847398,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,7.388524,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,5.832101,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,7.406514,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.707824,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,4.030006,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,5.091452,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,4.695421,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,7.517601,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,-1.624951,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-3.387424,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,-2.184592,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,-1.10547,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-3.37079,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,-3.340965,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-4.216076,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-5.321668,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-5.446233,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-3.069213,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-1.780644,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-1.774659,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-3.72789,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-5.378003,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-4.141016,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-0.872319,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.839101,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-2.408072,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-0.580175,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.240139,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-0.246992,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,-0.558976,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,-0.416955,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-2.689861,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-6.224394,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.746521,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.142073,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,0.952588,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.405051,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.503289,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.57826,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.043681,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.869056,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-0.16553,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-1.017466,,
"JPN","Japan","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,-4.921962,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.769848,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-1.254719,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,0.482924,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,0.057228,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-1.805525,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,-3.344258,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-5.229085,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-1.489743,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.28383,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,1.526314,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.330812,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-1.651308,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.197967,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.662609,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.55153,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.472135,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-2.446717,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.213285,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-1.688271,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,-0.987145,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-1.781025,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,-2.540373,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,-2.902664,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-3.428531,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-5.32524,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,0.190833,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.151272,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-1.338601,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-0.486111,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.036751,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-1.278945,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.284887,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.431351,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,0.701275,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,0.366046,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,-5.99726,,
"CAN","Canada","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,3.118413,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.744702,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,2.540972,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,2.522189,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,2.24856,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.32953,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.414911,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.463304,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.346559,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,6.338604,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,6.687779,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,7.022659,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,6.978593,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,6.463881,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,6.830993,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,5.689958,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.250948,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.859545,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.118029,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.044312,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.025677,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.304602,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.309106,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-1.54861,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-2.76531,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-3.67618,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-3.119251,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-2.775854,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-1.759832,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-1.509345,,
"GRC","Greece","T_KSER","Total capital services","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-1.396812,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.540178,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,2.823235,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-0.232851,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.451677,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.132152,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,2.357106,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,4.08423,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.839263,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.989503,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,6.85306,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.546551,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,6.91556,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,4.445114,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,5.555884,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.707728,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.799324,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.548651,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,6.470639,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,5.021973,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,5.738658,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,7.88215,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.186475,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.644753,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-2.384976,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-5.278345,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-0.645848,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-6.067285,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-1.964399,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-2.853541,,
"GRC","Greece","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-2.27834,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,-2.744702,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,0.511948,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-1.824628,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-3.861499,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-0.349267,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.336931,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-0.641368,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.040008,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-2.517638,,
"GRC","Greece","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-3.661441,,
